Region/Country/Area,,Year,Series,Value,Footnotes
682,Saudi Arabia,1995,GDP in current prices (millions of US dollars),"143,152",
682,Saudi Arabia,2005,GDP in current prices (millions of US dollars),"328,461",
682,Saudi Arabia,2010,GDP in current prices (millions of US dollars),"528,207",
682,Saudi Arabia,2015,GDP in current prices (millions of US dollars),"654,270",
682,Saudi Arabia,2018,GDP in current prices (millions of US dollars),"786,522",
682,Saudi Arabia,2019,GDP in current prices (millions of US dollars),"792,967",
682,Saudi Arabia,2020,GDP in current prices (millions of US dollars),"700,118",
682,Saudi Arabia,1995,GDP per capita (US dollars),"7,680",
682,Saudi Arabia,2005,GDP per capita (US dollars),"13,792",
682,Saudi Arabia,2010,GDP per capita (US dollars),"19,263",
682,Saudi Arabia,2015,GDP per capita (US dollars),"20,628",
682,Saudi Arabia,2018,GDP per capita (US dollars),"23,337",
682,Saudi Arabia,2019,GDP per capita (US dollars),"23,140",
682,Saudi Arabia,2020,GDP per capita (US dollars),"20,110",
682,Saudi Arabia,1995,GDP in constant 2010 prices (millions of US dollars),"336,810",
682,Saudi Arabia,2005,GDP in constant 2010 prices (millions of US dollars),"444,967",
682,Saudi Arabia,2010,GDP in constant 2010 prices (millions of US dollars),"509,172",
682,Saudi Arabia,2015,GDP in constant 2010 prices (millions of US dollars),"654,270",
682,Saudi Arabia,2018,GDP in constant 2010 prices (millions of US dollars),"676,339",
682,Saudi Arabia,2019,GDP in constant 2010 prices (millions of US dollars),"678,581",
682,Saudi Arabia,2020,GDP in constant 2010 prices (millions of US dollars),"650,714",
682,Saudi Arabia,1995,GDP real rates of growth (percent),0.2,
682,Saudi Arabia,2005,GDP real rates of growth (percent),5.6,
682,Saudi Arabia,2010,GDP real rates of growth (percent),5,
682,Saudi Arabia,2015,GDP real rates of growth (percent),4.1,
682,Saudi Arabia,2018,GDP real rates of growth (percent),2.4,
682,Saudi Arabia,2019,GDP real rates of growth (percent),0.3,
682,Saudi Arabia,2020,GDP real rates of growth (percent),-4.1,
686,Senegal,1995,GDP in current prices (millions of US dollars),"6,306",
686,Senegal,2005,GDP in current prices (millions of US dollars),"11,267",
686,Senegal,2010,GDP in current prices (millions of US dollars),"16,725",
686,Senegal,2015,GDP in current prices (millions of US dollars),"17,761",
686,Senegal,2018,GDP in current prices (millions of US dollars),"23,117",
686,Senegal,2019,GDP in current prices (millions of US dollars),"23,306",
686,Senegal,2020,GDP in current prices (millions of US dollars),"24,412",
686,Senegal,1995,GDP per capita (US dollars),726,
686,Senegal,2005,GDP per capita (US dollars),"1,016",
686,Senegal,2010,GDP per capita (US dollars),"1,319",
686,Senegal,2015,GDP per capita (US dollars),"1,218",
686,Senegal,2018,GDP per capita (US dollars),"1,458",
686,Senegal,2019,GDP per capita (US dollars),"1,430",
686,Senegal,2020,GDP per capita (US dollars),"1,458",
686,Senegal,1995,GDP in constant 2010 prices (millions of US dollars),"7,748",
686,Senegal,2005,GDP in constant 2010 prices (millions of US dollars),"12,270",
686,Senegal,2010,GDP in constant 2010 prices (millions of US dollars),"14,596",
686,Senegal,2015,GDP in constant 2010 prices (millions of US dollars),"17,761",
686,Senegal,2018,GDP in constant 2010 prices (millions of US dollars),"21,550",
686,Senegal,2019,GDP in constant 2010 prices (millions of US dollars),"22,498",
686,Senegal,2020,GDP in constant 2010 prices (millions of US dollars),"22,684",
686,Senegal,1995,GDP real rates of growth (percent),4.7,
686,Senegal,2005,GDP real rates of growth (percent),5.6,
686,Senegal,2010,GDP real rates of growth (percent),4.2,
686,Senegal,2015,GDP real rates of growth (percent),6.4,
686,Senegal,2018,GDP real rates of growth (percent),6.2,
686,Senegal,2019,GDP real rates of growth (percent),4.4,
686,Senegal,2020,GDP real rates of growth (percent),0.8,
688,Serbia,1995,GDP in current prices (millions of US dollars),"21,907",Including Kosovo and Metohija.
688,Serbia,2005,GDP in current prices (millions of US dollars),"27,683",Including Kosovo and Metohija.
688,Serbia,2010,GDP in current prices (millions of US dollars),"41,819",Including Kosovo and Metohija.
688,Serbia,2015,GDP in current prices (millions of US dollars),"39,656",Including Kosovo and Metohija.
688,Serbia,2018,GDP in current prices (millions of US dollars),"50,641",Including Kosovo and Metohija.
688,Serbia,2019,GDP in current prices (millions of US dollars),"51,514",Including Kosovo and Metohija.
688,Serbia,2020,GDP in current prices (millions of US dollars),"53,335",Including Kosovo and Metohija.
688,Serbia,1995,GDP per capita (US dollars),"2,216",Including Kosovo and Metohija.
688,Serbia,2005,GDP per capita (US dollars),"3,720",Including Kosovo and Metohija.
688,Serbia,2010,GDP per capita (US dollars),"5,735",Including Kosovo and Metohija.
688,Serbia,2015,GDP per capita (US dollars),"5,589",Including Kosovo and Metohija.
688,Serbia,2018,GDP per capita (US dollars),"7,215",Including Kosovo and Metohija.
688,Serbia,2019,GDP per capita (US dollars),"7,365",Including Kosovo and Metohija.
688,Serbia,2020,GDP per capita (US dollars),"7,656",Including Kosovo and Metohija.
688,Serbia,1995,GDP in constant 2010 prices (millions of US dollars),"21,208",Including Kosovo and Metohija.
688,Serbia,2005,GDP in constant 2010 prices (millions of US dollars),"32,776",Including Kosovo and Metohija.
688,Serbia,2010,GDP in constant 2010 prices (millions of US dollars),"37,960",Including Kosovo and Metohija.
688,Serbia,2015,GDP in constant 2010 prices (millions of US dollars),"39,656",Including Kosovo and Metohija.
688,Serbia,2018,GDP in constant 2010 prices (millions of US dollars),"43,722",Including Kosovo and Metohija.
688,Serbia,2019,GDP in constant 2010 prices (millions of US dollars),"45,616",Including Kosovo and Metohija.
688,Serbia,2020,GDP in constant 2010 prices (millions of US dollars),"45,185",Including Kosovo and Metohija.
688,Serbia,1995,GDP real rates of growth (percent),5.7,Including Kosovo and Metohija.
688,Serbia,2005,GDP real rates of growth (percent),5.5,Including Kosovo and Metohija.
688,Serbia,2010,GDP real rates of growth (percent),0.7,Including Kosovo and Metohija.
688,Serbia,2015,GDP real rates of growth (percent),1.8,Including Kosovo and Metohija.
688,Serbia,2018,GDP real rates of growth (percent),4.5,Including Kosovo and Metohija.
688,Serbia,2019,GDP real rates of growth (percent),4.3,Including Kosovo and Metohija.
688,Serbia,2020,GDP real rates of growth (percent),-0.9,Including Kosovo and Metohija.
690,Seychelles,1995,GDP in current prices (millions of US dollars),614,
690,Seychelles,2005,GDP in current prices (millions of US dollars),919,
690,Seychelles,2010,GDP in current prices (millions of US dollars),970,
690,Seychelles,2015,GDP in current prices (millions of US dollars),"1,377",
690,Seychelles,2018,GDP in current prices (millions of US dollars),"1,548",
690,Seychelles,2019,GDP in current prices (millions of US dollars),"1,583",
690,Seychelles,2020,GDP in current prices (millions of US dollars),"1,059",
690,Seychelles,1995,GDP per capita (US dollars),"8,011",
690,Seychelles,2005,GDP per capita (US dollars),"10,368",
690,Seychelles,2010,GDP per capita (US dollars),"10,628",
690,Seychelles,2015,GDP per capita (US dollars),"14,503",
690,Seychelles,2018,GDP per capita (US dollars),"15,940",
690,Seychelles,2019,GDP per capita (US dollars),"16,195",
690,Seychelles,2020,GDP per capita (US dollars),"10,767",
690,Seychelles,1995,GDP in constant 2010 prices (millions of US dollars),666,
690,Seychelles,2005,GDP in constant 2010 prices (millions of US dollars),876,
690,Seychelles,2010,GDP in constant 2010 prices (millions of US dollars),"1,084",
690,Seychelles,2015,GDP in constant 2010 prices (millions of US dollars),"1,377",
690,Seychelles,2018,GDP in constant 2010 prices (millions of US dollars),"1,535",
690,Seychelles,2019,GDP in constant 2010 prices (millions of US dollars),"1,554",
690,Seychelles,2020,GDP in constant 2010 prices (millions of US dollars),"1,386",
690,Seychelles,1995,GDP real rates of growth (percent),-0.6,
690,Seychelles,2005,GDP real rates of growth (percent),9,
690,Seychelles,2010,GDP real rates of growth (percent),5.9,
690,Seychelles,2015,GDP real rates of growth (percent),4.9,
690,Seychelles,2018,GDP real rates of growth (percent),1.8,
690,Seychelles,2019,GDP real rates of growth (percent),1.2,
690,Seychelles,2020,GDP real rates of growth (percent),-10.8,
694,Sierra Leone,1995,GDP in current prices (millions of US dollars),"1,179",
694,Sierra Leone,2005,GDP in current prices (millions of US dollars),"1,650",
694,Sierra Leone,2010,GDP in current prices (millions of US dollars),"2,578",
694,Sierra Leone,2015,GDP in current prices (millions of US dollars),"4,248",
694,Sierra Leone,2018,GDP in current prices (millions of US dollars),"4,085",
694,Sierra Leone,2019,GDP in current prices (millions of US dollars),"4,122",
694,Sierra Leone,2020,GDP in current prices (millions of US dollars),"3,787",
694,Sierra Leone,1995,GDP per capita (US dollars),274,
694,Sierra Leone,2005,GDP per capita (US dollars),292,
694,Sierra Leone,2010,GDP per capita (US dollars),402,
694,Sierra Leone,2015,GDP per capita (US dollars),592,
694,Sierra Leone,2018,GDP per capita (US dollars),534,
694,Sierra Leone,2019,GDP per capita (US dollars),528,
694,Sierra Leone,2020,GDP per capita (US dollars),475,
694,Sierra Leone,1995,GDP in constant 2010 prices (millions of US dollars),"2,512",
694,Sierra Leone,2005,GDP in constant 2010 prices (millions of US dollars),"2,679",
694,Sierra Leone,2010,GDP in constant 2010 prices (millions of US dollars),"3,457",
694,Sierra Leone,2015,GDP in constant 2010 prices (millions of US dollars),"4,248",
694,Sierra Leone,2018,GDP in constant 2010 prices (millions of US dollars),"4,850",
694,Sierra Leone,2019,GDP in constant 2010 prices (millions of US dollars),"5,117",
694,Sierra Leone,2020,GDP in constant 2010 prices (millions of US dollars),"5,007",
694,Sierra Leone,1995,GDP real rates of growth (percent),-10,
694,Sierra Leone,2005,GDP real rates of growth (percent),4.5,
694,Sierra Leone,2010,GDP real rates of growth (percent),5.3,
694,Sierra Leone,2015,GDP real rates of growth (percent),-20.5,
694,Sierra Leone,2018,GDP real rates of growth (percent),3.4,
694,Sierra Leone,2019,GDP real rates of growth (percent),5.5,
694,Sierra Leone,2020,GDP real rates of growth (percent),-2.2,
702,Singapore,1995,GDP in current prices (millions of US dollars),"87,813",
702,Singapore,2005,GDP in current prices (millions of US dollars),"127,808",
702,Singapore,2010,GDP in current prices (millions of US dollars),"239,808",
702,Singapore,2015,GDP in current prices (millions of US dollars),"307,999",
702,Singapore,2018,GDP in current prices (millions of US dollars),"375,970",
702,Singapore,2019,GDP in current prices (millions of US dollars),"374,398",
702,Singapore,2020,GDP in current prices (millions of US dollars),"339,988",
702,Singapore,1995,GDP per capita (US dollars),"24,905",
702,Singapore,2005,GDP per capita (US dollars),"29,962",
702,Singapore,2010,GDP per capita (US dollars),"46,736",
702,Singapore,2015,GDP per capita (US dollars),"55,077",
702,Singapore,2018,GDP per capita (US dollars),"65,301",
702,Singapore,2019,GDP per capita (US dollars),"64,503",
702,Singapore,2020,GDP per capita (US dollars),"58,114",
702,Singapore,1995,GDP in constant 2010 prices (millions of US dollars),"107,026",
702,Singapore,2005,GDP in constant 2010 prices (millions of US dollars),"177,990",
702,Singapore,2010,GDP in constant 2010 prices (millions of US dollars),"247,073",
702,Singapore,2015,GDP in constant 2010 prices (millions of US dollars),"307,999",
702,Singapore,2018,GDP in constant 2010 prices (millions of US dollars),"344,272",
702,Singapore,2019,GDP in constant 2010 prices (millions of US dollars),"348,903",
702,Singapore,2020,GDP in constant 2010 prices (millions of US dollars),"330,094",
702,Singapore,1995,GDP real rates of growth (percent),7.2,
702,Singapore,2005,GDP real rates of growth (percent),7.4,
702,Singapore,2010,GDP real rates of growth (percent),14.5,
702,Singapore,2015,GDP real rates of growth (percent),3,
702,Singapore,2018,GDP real rates of growth (percent),3.5,
702,Singapore,2019,GDP real rates of growth (percent),1.3,
702,Singapore,2020,GDP real rates of growth (percent),-5.4,
534,Sint Maarten (Dutch part),1995,GDP in current prices (millions of US dollars),0,
534,Sint Maarten (Dutch part),2005,GDP in current prices (millions of US dollars),708,
534,Sint Maarten (Dutch part),2010,GDP in current prices (millions of US dollars),896,
534,Sint Maarten (Dutch part),2015,GDP in current prices (millions of US dollars),"1,066",
534,Sint Maarten (Dutch part),2018,GDP in current prices (millions of US dollars),980,
534,Sint Maarten (Dutch part),2019,GDP in current prices (millions of US dollars),"1,084",
534,Sint Maarten (Dutch part),2020,GDP in current prices (millions of US dollars),858,
534,Sint Maarten (Dutch part),2005,GDP per capita (US dollars),"21,175",
534,Sint Maarten (Dutch part),2010,GDP per capita (US dollars),"26,238",
534,Sint Maarten (Dutch part),2015,GDP per capita (US dollars),"26,682",
534,Sint Maarten (Dutch part),2018,GDP per capita (US dollars),"23,355",
534,Sint Maarten (Dutch part),2019,GDP per capita (US dollars),"25,569",
534,Sint Maarten (Dutch part),2020,GDP per capita (US dollars),"20,000",
534,Sint Maarten (Dutch part),1995,GDP in constant 2010 prices (millions of US dollars),0,
534,Sint Maarten (Dutch part),2005,GDP in constant 2010 prices (millions of US dollars),911,
534,Sint Maarten (Dutch part),2010,GDP in constant 2010 prices (millions of US dollars),"1,014",
534,Sint Maarten (Dutch part),2015,GDP in constant 2010 prices (millions of US dollars),"1,066",
534,Sint Maarten (Dutch part),2018,GDP in constant 2010 prices (millions of US dollars),892,
534,Sint Maarten (Dutch part),2019,GDP in constant 2010 prices (millions of US dollars),963,
534,Sint Maarten (Dutch part),2020,GDP in constant 2010 prices (millions of US dollars),732,
534,Sint Maarten (Dutch part),2010,GDP real rates of growth (percent),1.1,
