Region/Country/Area,,Year,Series,Value,Footnotes
275,State of Palestine,2020,"Percentage of male and female intentional homicide victims, Female",0.6,
275,State of Palestine,2020,"Assault rate per 100,000 population",18,
275,State of Palestine,2020,"Kidnapping at the national level, rate per 100,000",4.1,
275,State of Palestine,2020,"Theft at the national level, rate per 100,000 population",241.2,
729,Sudan,2008,"Kidnapping at the national level, rate per 100,000",1.9,
729,Sudan,2008,"Theft at the national level, rate per 100,000 population",227.1,
729,Sudan,2008,"Robbery at the national level, rate per 100,000 population",9.1,
740,Suriname,2004,"Intentional homicide rates per 100,000",9.3,
740,Suriname,2004,"Theft at the national level, rate per 100,000 population","2,754.20",
740,Suriname,2005,"Intentional homicide rates per 100,000",13.8,
740,Suriname,2008,"Intentional homicide rates per 100,000",8.3,
740,Suriname,2008,"Percentage of male and female intentional homicide victims, Male",12.7,
740,Suriname,2008,"Percentage of male and female intentional homicide victims, Female",3.9,
740,Suriname,2015,"Intentional homicide rates per 100,000",6.1,
740,Suriname,2015,"Percentage of male and female intentional homicide victims, Male",8.2,
740,Suriname,2015,"Percentage of male and female intentional homicide victims, Female",4,
740,Suriname,2015,"Assault rate per 100,000 population",55.4,
740,Suriname,2020,"Intentional homicide rates per 100,000",9.4,
740,Suriname,2020,"Percentage of male and female intentional homicide victims, Male",15.3,
740,Suriname,2020,"Percentage of male and female intentional homicide victims, Female",3.4,
740,Suriname,2020,"Assault rate per 100,000 population",254.7,
740,Suriname,2020,"Theft at the national level, rate per 100,000 population",503,
740,Suriname,2020,"Total Sexual Violence at the national level, rate per 100,000",170.6,
752,Sweden,2005,"Intentional homicide rates per 100,000",0.9,
752,Sweden,2005,"Percentage of male and female intentional homicide victims, Male",1.2,
752,Sweden,2005,"Percentage of male and female intentional homicide victims, Female",0.7,
752,Sweden,2005,"Assault rate per 100,000 population",803.7,
752,Sweden,2005,"Theft at the national level, rate per 100,000 population","4,921.40",
752,Sweden,2005,"Robbery at the national level, rate per 100,000 population",104,
752,Sweden,2005,"Total Sexual Violence at the national level, rate per 100,000",129.6,
752,Sweden,2010,"Intentional homicide rates per 100,000",1,
752,Sweden,2010,"Percentage of male and female intentional homicide victims, Male",1.4,
752,Sweden,2010,"Percentage of male and female intentional homicide victims, Female",0.6,
752,Sweden,2010,"Assault rate per 100,000 population",59.6,
752,Sweden,2010,"Theft at the national level, rate per 100,000 population","3,918.60",
752,Sweden,2010,"Robbery at the national level, rate per 100,000 population",98.2,
752,Sweden,2010,"Total Sexual Violence at the national level, rate per 100,000",150.4,
752,Sweden,2015,"Intentional homicide rates per 100,000",1.1,
752,Sweden,2015,"Percentage of male and female intentional homicide victims, Male",1.7,
752,Sweden,2015,"Percentage of male and female intentional homicide victims, Female",0.6,
752,Sweden,2015,"Assault rate per 100,000 population",47.6,
752,Sweden,2015,"Theft at the national level, rate per 100,000 population","4,092.70",
752,Sweden,2015,"Robbery at the national level, rate per 100,000 population",86.6,
752,Sweden,2015,"Total Sexual Violence at the national level, rate per 100,000",156,
752,Sweden,2019,"Intentional homicide rates per 100,000",1.1,
752,Sweden,2019,"Percentage of male and female intentional homicide victims, Male",1.7,
752,Sweden,2019,"Percentage of male and female intentional homicide victims, Female",0.5,
752,Sweden,2019,"Assault rate per 100,000 population",53,
752,Sweden,2019,"Theft at the national level, rate per 100,000 population","3,278.60",
752,Sweden,2019,"Robbery at the national level, rate per 100,000 population",90,
752,Sweden,2019,"Total Sexual Violence at the national level, rate per 100,000",198.9,
752,Sweden,2020,"Intentional homicide rates per 100,000",1.2,
752,Sweden,2020,"Percentage of male and female intentional homicide victims, Male",2,
752,Sweden,2020,"Percentage of male and female intentional homicide victims, Female",0.5,
752,Sweden,2020,"Assault rate per 100,000 population",52.4,
752,Sweden,2020,"Theft at the national level, rate per 100,000 population","3,079.80",
752,Sweden,2020,"Total Sexual Violence at the national level, rate per 100,000",209.4,
756,Switzerland,2002,"Intentional homicide rates per 100,000",1.2,
756,Switzerland,2002,"Percentage of male and female intentional homicide victims, Male",1,
756,Switzerland,2002,"Percentage of male and female intentional homicide victims, Female",1.3,
756,Switzerland,2005,"Percentage of male and female intentional homicide victims, Male",1,
756,Switzerland,2005,"Percentage of male and female intentional homicide victims, Female",1,
756,Switzerland,2005,"Assault rate per 100,000 population",109.6,
756,Switzerland,2005,"Kidnapping at the national level, rate per 100,000",3.3,
756,Switzerland,2005,"Theft at the national level, rate per 100,000 population","1,928.00",
756,Switzerland,2005,"Robbery at the national level, rate per 100,000 population",53.8,
756,Switzerland,2010,"Intentional homicide rates per 100,000",0.7,
756,Switzerland,2010,"Percentage of male and female intentional homicide victims, Male",0.7,
756,Switzerland,2010,"Percentage of male and female intentional homicide victims, Female",0.7,
756,Switzerland,2010,"Assault rate per 100,000 population",6.2,
756,Switzerland,2010,"Kidnapping at the national level, rate per 100,000",0,
756,Switzerland,2010,"Theft at the national level, rate per 100,000 population","2,065.40",
756,Switzerland,2010,"Robbery at the national level, rate per 100,000 population",56.4,
756,Switzerland,2010,"Total Sexual Violence at the national level, rate per 100,000",31.9,
756,Switzerland,2015,"Intentional homicide rates per 100,000",0.7,
756,Switzerland,2015,"Percentage of male and female intentional homicide victims, Male",0.7,
756,Switzerland,2015,"Percentage of male and female intentional homicide victims, Female",0.7,
756,Switzerland,2015,"Assault rate per 100,000 population",7.4,
756,Switzerland,2015,"Kidnapping at the national level, rate per 100,000",0,
756,Switzerland,2015,"Theft at the national level, rate per 100,000 population","1,903.30",
756,Switzerland,2015,"Robbery at the national level, rate per 100,000 population",22.4,
756,Switzerland,2015,"Total Sexual Violence at the national level, rate per 100,000",32.7,
756,Switzerland,2019,"Intentional homicide rates per 100,000",0.5,
756,Switzerland,2019,"Percentage of male and female intentional homicide victims, Male",0.5,
756,Switzerland,2019,"Percentage of male and female intentional homicide victims, Female",0.6,
756,Switzerland,2019,"Assault rate per 100,000 population",7.4,
756,Switzerland,2019,"Kidnapping at the national level, rate per 100,000",0.1,
756,Switzerland,2019,"Theft at the national level, rate per 100,000 population","1,593.60",
756,Switzerland,2019,"Robbery at the national level, rate per 100,000 population",21.8,
756,Switzerland,2019,"Total Sexual Violence at the national level, rate per 100,000",46.2,
756,Switzerland,2020,"Intentional homicide rates per 100,000",0.5,
756,Switzerland,2020,"Percentage of male and female intentional homicide victims, Male",0.5,
756,Switzerland,2020,"Percentage of male and female intentional homicide victims, Female",0.6,
756,Switzerland,2020,"Assault rate per 100,000 population",7.7,
756,Switzerland,2020,"Kidnapping at the national level, rate per 100,000",0.1,
756,Switzerland,2020,"Theft at the national level, rate per 100,000 population","1,449.80",
756,Switzerland,2020,"Total Sexual Violence at the national level, rate per 100,000",50.1,
760,Syrian Arab Republic,2004,"Intentional homicide rates per 100,000",2.4,
760,Syrian Arab Republic,2004,"Assault rate per 100,000 population",35.7,
760,Syrian Arab Republic,2004,"Kidnapping at the national level, rate per 100,000",0.8,
760,Syrian Arab Republic,2004,"Theft at the national level, rate per 100,000 population",64.8,
760,Syrian Arab Republic,2004,"Robbery at the national level, rate per 100,000 population",3.1,
760,Syrian Arab Republic,2005,"Intentional homicide rates per 100,000",2.3,
760,Syrian Arab Republic,2005,"Assault rate per 100,000 population",33.5,
760,Syrian Arab Republic,2005,"Kidnapping at the national level, rate per 100,000",0.2,
760,Syrian Arab Republic,2005,"Robbery at the national level, rate per 100,000 population",4.1,
760,Syrian Arab Republic,2008,"Intentional homicide rates per 100,000",2.6,
760,Syrian Arab Republic,2008,"Assault rate per 100,000 population",2.7,
760,Syrian Arab Republic,2008,"Kidnapping at the national level, rate per 100,000",0.1,
760,Syrian Arab Republic,2008,"Theft at the national level, rate per 100,000 population",31.5,
760,Syrian Arab Republic,2008,"Robbery at the national level, rate per 100,000 population",4.2,
760,Syrian Arab Republic,2008,"Total Sexual Violence at the national level, rate per 100,000",0.4,
760,Syrian Arab Republic,2010,"Intentional homicide rates per 100,000",2.2,
760,Syrian Arab Republic,2018,"Assault rate per 100,000 population",0.8,
760,Syrian Arab Republic,2018,"Theft at the national level, rate per 100,000 population",19.2,
760,Syrian Arab Republic,2018,"Total Sexual Violence at the national level, rate per 100,000",0.4,
762,Tajikistan,2005,"Intentional homicide rates per 100,000",2.3,
762,Tajikistan,2005,"Theft at the national level, rate per 100,000 population",52.4,
762,Tajikistan,2010,"Intentional homicide rates per 100,000",2.4,
762,Tajikistan,2010,"Percentage of male and female intentional homicide victims, Male",4.2,
762,Tajikistan,2010,"Percentage of male and female intentional homicide victims, Female",0.6,
762,Tajikistan,2010,"Assault rate per 100,000 population",72.9,
762,Tajikistan,2010,"Kidnapping at the national level, rate per 100,000",1.9,
762,Tajikistan,2010,"Theft at the national level, rate per 100,000 population",47.3,
762,Tajikistan,2010,"Robbery at the national level, rate per 100,000 population",3.3,
762,Tajikistan,2010,"Total Sexual Violence at the national level, rate per 100,000",2.6,
762,Tajikistan,2011,"Intentional homicide rates per 100,000",1.6,
762,Tajikistan,2011,"Percentage of male and female intentional homicide victims, Male",2.8,
762,Tajikistan,2011,"Percentage of male and female intentional homicide victims, Female",0.4,
762,Tajikistan,2011,"Assault rate per 100,000 population",48.5,
762,Tajikistan,2011,"Kidnapping at the national level, rate per 100,000",2.2,
762,Tajikistan,2011,"Theft at the national level, rate per 100,000 population",47.7,
762,Tajikistan,2011,"Robbery at the national level, rate per 100,000 population",3.7,
762,Tajikistan,2011,"Total Sexual Violence at the national level, rate per 100,000",2.6,
762,Tajikistan,2020,"Intentional homicide rates per 100,000",0.9,
762,Tajikistan,2020,"Percentage of male and female intentional homicide victims, Male",1.8,
762,Tajikistan,2020,"Percentage of male and female intentional homicide victims, Female",0.2,
764,Thailand,2005,"Intentional homicide rates per 100,000",7.3,
764,Thailand,2005,"Percentage of male and female intentional homicide victims, Male",13,
764,Thailand,2005,"Percentage of male and female intentional homicide victims, Female",1.9,
764,Thailand,2005,"Assault rate per 100,000 population",43.2,
764,Thailand,2005,"Kidnapping at the national level, rate per 100,000",0,
764,Thailand,2005,"Theft at the national level, rate per 100,000 population",93.1,
764,Thailand,2010,"Intentional homicide rates per 100,000",5.4,
764,Thailand,2010,"Percentage of male and female intentional homicide victims, Male",9.7,
764,Thailand,2010,"Percentage of male and female intentional homicide victims, Female",1.3,
764,Thailand,2010,"Assault rate per 100,000 population",13.6,
764,Thailand,2010,"Kidnapping at the national level, rate per 100,000",0,
764,Thailand,2010,"Theft at the national level, rate per 100,000 population",80.9,
764,Thailand,2010,"Robbery at the national level, rate per 100,000 population",2.7,
764,Thailand,2010,"Total Sexual Violence at the national level, rate per 100,000",2.9,
